location_id,address_1,address_2,city,state,zip,county,country,location_source_value,latitude,longitude
181,146 Metz Promenade Unit 92,,New Bedford,,2748,Bristol County,FI,03c48807-f7a1-4611-a431-53238e010a09,41.671058035851,-70.9696973255109
182,165 Lakin Wynd Apt 3,,Westport,,,Bristol County,FI,03c68f34-82c5-4fc6-b6dd-30b0a48a83a3,41.614976151989,-71.1014616580002
183,800 Friesen Harbor,,Dennis,,,Barnstable County,FI,03c76e69-348a-42fd-9154-22d09806c622,41.729458586615,-70.1874149794377
184,549 Collier Ville,,Natick,,,Middlesex County,FI,03cdda22-6676-4360-9919-bb713a43af70,42.2732109750541,-71.3151973759708
185,580 Wehner Road Apt 8,,New Bedford,,2740,Bristol County,FI,03ce5d28-b408-4c54-b71d-b757d986b1a8,41.6154986580114,-70.9673461399242
186,307 Boyer Junction,,Easton,,,Bristol County,FI,03d32806-974c-452d-849c-4ebd0f22113c,42.0119754253994,-71.0714759124271
187,389 Morar Vista Apt 93,,North Andover,,,Essex County,FI,03d782c0-0597-4b13-9eca-c00b952d8ece,42.6335818799009,-71.1166774930333
188,129 Padberg Ranch,,Stow,,,Middlesex County,FI,03e20d80-aa41-47e9-bcd0-b8594e9bc1ac,42.4233220729671,-71.4777345323542
189,639 Schaefer Alley Suite 46,,Westfield,,1085,Hampden County,FI,03e3093b-b972-4581-a3aa-a1c79edc6ae0,42.1529065276966,-72.7951451662447
190,589 Steuber Wall,,Randolph,,2368,Norfolk County,FI,03e51561-b67d-4fdc-a5d7-6eecb6f932be,42.2014172081031,-71.0661707490791
191,572 Brown Camp Suite 0,,Boston,,2130,Suffolk County,FI,03e8cd4c-6a6c-4750-b188-b5ef332b9bb2,42.2965226379865,-71.0667824773278
192,719 Wiegand Boulevard Apt 33,,Haverhill,,1830,Essex County,FI,03edc956-9354-4ae2-a375-5d5dfa7dd16d,42.7982846358495,-71.0781505594128
193,746 Ledner Avenue,,Plymouth,,2360,Plymouth County,FI,03f5fee8-7644-4a91-84bb-16ef934a2746,41.9362160167907,-70.6084582930179
194,377 Anderson Walk,,North Attleborough,,,Bristol County,FI,03fb7cd2-1145-47a7-943d-85bb51ca287f,42.0089768379907,-71.3089985484043
195,462 Mohr Bay Apt 64,,Nantucket,,,Nantucket County,FI,040b6dff-d445-45a9-8e02-0122da6cb3d0,41.2573401505295,-70.1037616351064
196,329 Shields Light,,Northampton,,1063,Hampshire County,FI,040c59db-65de-4fec-9ea9-11d93e9bb93d,42.3037778781364,-72.6399628906865
197,238 Gorczany Alley,,Millbury,,,Worcester County,FI,040d5c75-e927-4ea6-8340-c7d7cf1b77d4,42.1966770278433,-71.7990665417301
198,219 Mayert Wall,,Peabody,,,Essex County,FI,040dacf2-c92d-4dcf-9fce-bc353bc19a57,42.5479647755979,-71.071659796907
199,417 Fahey Village Apt 98,,Northborough,,1532,Worcester County,FI,040e1e0c-e4e2-4dac-8b43-c9fdca4bcec8,42.3008990575622,-71.6916410989448
200,526 Johns Quay Apt 2,,Templeton,,,Worcester County,FI,041533e5-d7ba-406b-9c57-6e0985b23486,42.5682121457493,-72.0741019317158
201,110 Carroll Ranch Suite 86,,Boston,,2108,Suffolk County,FI,0417252c-3de3-4626-9365-e280adfe878e,42.317161154345,-71.064556462828
202,940 Blick Lane,,Greenfield,,1301,Franklin County,FI,042c5cdd-f6cd-4f85-b326-261fcb82d709,42.6525586704924,-72.610719543636
203,986 Pfannerstill Parade,,North Reading,,,Middlesex County,FI,04324b60-8172-4e8f-a0ec-6127290fb07f,42.5891045098285,-71.073785147255
204,973 Buckridge Knoll Apt 20,,Sandwich,,,Barnstable County,FI,04329cd8-4407-46bc-a55d-68e8f04bb464,41.6975848886239,-70.4571404225082
205,560 Gerhold Lock,,Boston,,2125,Suffolk County,FI,043544da-51e5-4707-bd7a-a18b2d49788b,42.4556860677004,-70.9518215201476
206,1039 Krajcik Dam,,Great Barrington,,1230,Berkshire County,FI,043ab427-15f0-4e4c-b3eb-0ac363b897d6,42.1760540586817,-73.2972573813754
207,454 Carter Byway,,Boston,,2124,Suffolk County,FI,043f9b96-bb0c-4fe1-9ddd-8ce8ec6d9b33,42.3689824459939,-70.9696106369862
208,451 DuBuque Flat Apt 46,,Milton,,2186,Norfolk County,FI,045234d1-ae61-40f5-be51-218b82a8a87d,42.2179300860688,-71.0461286088313
209,454 Daugherty Loaf,,Newton,,2472,Middlesex County,FI,045477bd-305b-40a1-bae2-f3abb3814634,42.3292860453363,-71.2116961710053
210,974 Denesik Skyway,,Clinton,,,Worcester County,FI,045766eb-92cb-4530-bea2-fbb08f5b81f4,42.4225323182276,-71.7175493523542
211,715 Batz Corner,,Boston,,2118,Suffolk County,FI,045bc57d-e50f-462f-89d5-1841e57f2d67,42.3069098883004,-71.0768273828162
212,394 Harvey Lock Suite 54,,Harwich,,,Barnstable County,FI,045d5759-b783-4f3a-89a1-96862d6e8ceb,41.6952785320353,-70.0727725331443
213,144 Wolff Ramp,,Fitchburg,,,Worcester County,FI,045f0e6f-2e6e-4e6c-91a0-4f06578ea753,42.6483001653964,-71.7863034260547
214,183 Botsford Rest,,Leominster,,,Worcester County,FI,045f228b-1ca1-4c92-8ac6-6857177ed764,42.4718843166315,-71.808753156027
215,272 Greenholt Road,,Scituate,,,Plymouth County,FI,0466d705-74f6-4149-b009-2be76499f536,42.241447792302,-70.7591203121609
216,776 Russel Ville Apt 82,,Worcester,,1583,Worcester County,FI,046a1964-93f8-44c3-a6c2-cf44c1f7152f,42.3492052619656,-71.7736327562718
217,775 Wisozk Ferry,,Brockton,,2301,Plymouth County,FI,04710703-619c-4b87-940c-523cfd1d042d,42.1141268642301,-70.9918288740122
218,266 Senger Trail,,Stoughton,,,Norfolk County,FI,0477b33d-fe13-479d-bee4-4493c9daa9ea,42.1461871442385,-71.0715541509339
219,111 Franecki Fork,,Deerfield,,,Franklin County,FI,047e8799-c63b-4484-b666-71ea8dcd81e3,42.4997635480626,-72.6529770274271
220,192 Morissette Gateway,,West Boylston,,,Worcester County,FI,048692b7-548e-40bf-9a3c-9d097d173e76,42.3495179075388,-71.8184122711811
221,1021 Beatty Throughway,,Stow,,,Middlesex County,FI,048cebcf-1b48-4fee-af17-6428b1e1b775,42.465518661229,-71.5076812309599
222,437 Douglas Frontage road,,Charlton,,,Worcester County,FI,048d285b-a063-4f86-a97b-ea11bc4e1973,42.1444049027894,-71.9749482734447
223,863 Kassulke Mill,,Salem,,1970,Essex County,FI,048f15ae-fe05-4d24-9d15-8e4ede7a42da,42.5553729940082,-70.9109950082443
224,518 Considine Fort,,Everett,,2149,Middlesex County,FI,049d3977-9a67-4696-a184-01154f1e14fa,42.4193188307739,-71.1024257546824
225,479 Marvin Fork Unit 72,,Brewster,,,Barnstable County,FI,049f8a00-6adb-411e-b6e1-1fed9b34a018,41.7050227702263,-70.1134279610554
226,409 Roob Vale,,Winthrop,,2152,Suffolk County,FI,049fda9b-5d95-486e-b942-1a84e54a8dc0,42.3721735550488,-70.9881001909645
227,657 Towne Vista Unit 8,,Medway,,,Norfolk County,FI,04a272f6-d7da-411d-a631-dce484f7e5c9,42.200510158719,-71.3905247145616
228,556 Predovic Pathway,,Plymouth,,2360,Plymouth County,FI,04a4b627-6d06-42f0-aa32-7dc59f20a851,41.8985767005474,-70.6124126159483
229,171 Kutch Throughway,,Weston,,,Middlesex County,FI,04aa1ed7-4485-41e6-acdf-25bf93806e67,42.3260287196471,-71.352827832814
230,935 Morar Way,,Lawrence,,1843,Essex County,FI,04aa7814-6c94-4a94-a7df-e49cbe34ef82,42.7475932966673,-71.1481897915324
231,739 Friesen Alley Suite 6,,North Attleborough,,,Bristol County,FI,04bfb627-ce36-492d-b49c-9c381c8ecbb5,41.965070658953,-71.3708916819009
232,1079 McCullough Heights Unit 25,,Boston,,2122,Suffolk County,FI,04bfbabe-3ecf-4f45-844a-31ba4a6e82e5,42.2547734037513,-71.0193524740582
233,692 Collins Avenue Apt 67,,Fall River,,,Bristol County,FI,04c04c53-6854-4d78-aa98-fa8e135408d8,41.6464717130939,-71.1416734717859
234,855 Beahan Plaza Suite 36,,Winchester,,1890,Middlesex County,FI,04c8d243-cf3f-414e-ad23-5caedebccfd0,42.4174385187716,-71.1776207032273
235,615 Bode Mews,,Medford,,2155,Middlesex County,FI,04d88529-187d-4185-be5c-f392b14f7152,42.3839086672402,-71.0965622977894
236,786 Prosacco Wynd Unit 81,,Framingham,,1702,Middlesex County,FI,04e2cf7d-efdb-46dc-beff-d546983fc60f,42.284845007318,-71.433565972031
237,503 Simonis Mill,,Fall River,,2747,Bristol County,FI,04e735ae-b848-43c6-aed6-00cff9ed7fdf,41.7149060468465,-71.2151868359237
238,123 Schaden Way,,Amherst,,,Hampshire County,FI,04eec6e1-939b-46a6-a8ca-9ece41d56fc7,42.3823067129424,-72.4884072376487
239,961 Reinger Parade Unit 82,,Salem,,,Essex County,FI,04efbc17-5b23-41c8-a6eb-4f5fce6f4ad3,42.4944341555318,-70.9398795679118
240,460 Beer Rue,,Bridgewater,,,Plymouth County,FI,04f250ff-8fec-4ea7-b8e0-3e4d48dca1af,41.9330394763118,-70.9749429918733
241,162 Jacobi Quay,,Canton,,,Norfolk County,FI,04fa0d10-ae51-4f6c-aa0e-67bdcfbad230,42.1307412054828,-71.1371442671188
242,1030 Kuhic Wall,,Methuen,,1841,Essex County,FI,04faf33f-79df-41e6-a661-5e1c986729a6,42.7485263198682,-71.1706985381311
243,985 Gerlach Passage,,Boston,,2115,Suffolk County,FI,04fe2556-8e03-4f46-9a22-7bc5908aab35,42.412844899426,-70.9692369617141
244,829 O'Connell Alley,,Shrewsbury,,,Worcester County,FI,0504230c-6c05-4685-a590-18ea3e836a74,42.2711864371817,-71.7250844518841
245,565 Weber Loaf,,Harwich,,,Barnstable County,FI,050a7fe6-ab2a-49a1-b9e4-e0e67c558f4a,41.7449934473014,-70.1181328344368
246,559 Yost Stravenue,,Westwood,,,Norfolk County,FI,050b4c2e-78c8-4bcf-834a-a41a1a8e7f93,42.2386949309965,-71.197983279987
247,633 Kohler Bridge Unit 39,,Lowell,,,Middlesex County,FI,0517f0fb-7be3-409a-9880-b9fa4dec5591,42.6532121686705,-71.3016792643951
248,421 Dickinson Boulevard,,Watertown,,,Middlesex County,FI,051b5f4a-dd80-4f02-900a-99e399978a33,42.3671360292844,-71.2100463840949
249,888 Conroy Rest Apt 91,,Lowell,,1850,Middlesex County,FI,05228190-9a3c-463a-b66e-e29f68d5b67f,42.6437501167322,-71.2555967923802
250,502 Kunze Rapid,,Millbury,,,Worcester County,FI,052ce947-7f9e-40c6-bb52-c0298416c84c,42.1757922269796,-71.7366093484582
251,314 Bruen Brook,,Rehoboth,,,Bristol County,FI,0536cb5e-6a83-4ebb-98b2-800b7a509d42,41.8343120176097,-71.2668377904205
252,1053 Barrows Landing Unit 81,,Wareham,,,Plymouth County,FI,0539fbb5-37f2-46d6-8a94-6ad006230cf2,41.7560421747304,-70.7055390544521
253,930 Bernhard Junction,,Boston,,2134,Suffolk County,FI,05413081-d77b-4233-a5d0-22a4e4c3626c,42.3942692471791,-71.0753793319842
254,362 Hagenes Estate,,Weymouth,,,Norfolk County,FI,054876bd-d0fb-42a8-b98d-c22f8ad89964,42.184092780317,-70.9638491147788
255,500 Gutmann Gateway Suite 55,,Rowley,,,Essex County,FI,05661dcc-76f2-44e0-ac79-507006653ad0,42.7018012703113,-70.844325752091
256,167 Homenick Plaza,,Stoughton,,,Norfolk County,FI,056f7c45-574c-493f-9ccf-764cbf9c1ff8,42.1139142121377,-71.0829940471768
257,557 Watsica Rue Unit 94,,Tyngsborough,,,Middlesex County,FI,0571064a-a701-448a-93c3-83d21f2a729f,42.6185959044845,-71.4164644742166
258,386 Cummerata Gate,,Millbury,,,Worcester County,FI,057d6ad0-9fc6-4642-a9a6-7f2b8b784e78,42.1845292169322,-71.7455767746718
259,481 Nitzsche Gate Suite 95,,Boston,,2116,Suffolk County,FI,057d7c81-4382-4cc8-a9c9-ea18118b8cb1,42.3001523702574,-71.1412363150027
260,101 Emard Skyway,,Chatham,,2633,Barnstable County,FI,05822328-acb1-4524-9598-2494a44cde16,41.6662807913077,-70.0206876084813
261,466 Gutkowski Passage,,Barnstable,,2635,Barnstable County,FI,0584e54c-90f5-4b6e-985b-54834fba6811,41.6429712939375,-70.2995657655297
262,901 Bernhard Throughway Suite 32,,Worcester,,1607,Worcester County,FI,058c7e4f-fd4f-4d07-a842-c7e28d3d6ff9,42.2674248741131,-71.8278939899896
263,761 Runolfsdottir Byway Suite 61,,Ashland,,,Middlesex County,FI,058f8f7a-468d-416b-add1-be96c9bc7fbb,42.2788240868803,-71.4539756898676
264,488 Lebsack Mission Unit 4,,Medford,,2145,Middlesex County,FI,059a5e07-6acc-4acd-9823-e7718b1ed094,42.424600139028,-71.1148162146821
265,500 Watsica Mill,,Methuen,,,Essex County,FI,05a02204-2979-48bb-bf78-48635eb14641,42.7404935128951,-71.1850231170391
266,580 Stracke Estate,,Waltham,,,Middlesex County,FI,05a51736-e5a7-4eb7-8d49-ff532e472e25,42.3946279812203,-71.2076412401371
267,471 Wyman Wall Apt 30,,Haverhill,,1832,Essex County,FI,05a695d2-d8ca-4c5c-a352-322f49163f96,42.778051002536,-71.096113560783
268,824 Runolfsdottir Viaduct,,Easton,,,Bristol County,FI,05a71c3d-b74d-4ca2-b933-60998345b3b3,42.0771733628352,-71.0972440574136
269,780 Weber Rest Suite 58,,Shrewsbury,,,Worcester County,FI,05aa77a2-1096-4c13-bc9f-e3284cea0711,42.3192170378377,-71.6657875031625
270,144 Ruecker Spur Apt 13,,Winthrop,,2128,Suffolk County,FI,05ab9b69-f522-4fff-9f05-3ad23844ed0c,42.3706833058729,-70.9961633221
271,589 Treutel Ranch Unit 54,,Tewksbury,,,Middlesex County,FI,05aba87e-9123-4245-a243-1d8baf0b0d3b,42.6396876275521,-71.2120185204074
272,339 Morar Track,,Holden,,,Worcester County,FI,05afd200-ce7c-484c-b026-a09ee6a19cec,42.3912461942181,-71.8517523287077
273,422 Hoppe Esplanade Suite 0,,Marshfield,,2050,Plymouth County,FI,05b11624-75ae-4350-95c5-bbd207a7981b,42.1240004426622,-70.7015389573726
274,1040 Crist Forge Unit 88,,Brockton,,2302,Plymouth County,FI,05b28d36-fbad-440f-a716-dc246b00a53f,42.0686603462676,-70.9658464274343
275,323 McClure Walk,,Brookline,,2467,Norfolk County,FI,05c15f7f-24e9-48a4-a10b-0046163746d7,42.3827850811644,-71.159152617085
276,342 Jacobson Terrace,,Swansea,,,Bristol County,FI,05c30fc1-3183-4348-aaf1-e338e6ac4e34,41.7528689078929,-71.257847115136
277,962 Williamson Lodge,,Salem,,1970,Essex County,FI,05cd4acc-4ea1-48a0-b9be-3c89a72c9c6d,42.4282571996977,-70.9425500044418
278,737 Hagenes Forge Unit 7,,Harwich,,,Barnstable County,FI,05cf8fa1-96e3-40f6-ba2c-6982f68a3a2e,41.6833499192169,-70.0692731176474
279,327 Davis Quay,,Hampden,,,Hampden County,FI,05d0d882-10e9-44d0-ae47-6919459bdcbc,42.0845610590859,-72.3966151824271
280,746 DuBuque Camp Unit 6,,Natick,,,Middlesex County,FI,05d0f714-da08-4488-880a-aa5e6e0d9bf6,42.2376490269152,-71.3500713362761
281,212 Sanford Center Apt 88,,Merrimac,,,Essex County,FI,05da13d4-b1f8-46b3-968b-d5c513f85835,42.8641031585857,-71.0512863203762
282,667 Dickinson Road Unit 67,,Middleborough,,,Plymouth County,FI,05db756e-187a-409e-8a53-ff6a2eb80520,41.8783315811191,-70.8983940869278
283,1011 Bogan Key Unit 2,,Brookline,,2445,Norfolk County,FI,05e4caa2-5a99-48a9-a847-8935fe87952c,42.3313011724606,-71.1335851451596
284,140 Wunsch Junction Suite 10,,Plymouth,,,Plymouth County,FI,05e9a2fd-c321-4c28-8fbb-13c99fb8effa,41.8876287330285,-70.5807430012944
285,722 Hilll Key Apt 53,,Worcester,,1606,Worcester County,FI,05ec182c-1db0-44b0-abf0-2d84bf2a13c0,42.3567669088917,-71.8019328347355
286,969 Will Green,,Marlborough,,1752,Middlesex County,FI,05eff55c-17a9-46d4-84d3-8b687cc059b3,42.3334843382297,-71.5780693207587
287,627 Quitzon Vista,,Boston,,2467,Suffolk County,FI,05f5e699-56ba-4c53-a983-3573cf97c361,42.3973318267197,-71.0703974258195
288,999 Connelly Passage,,Ashland,,,Middlesex County,FI,05f6a7ff-3c97-4154-ae5c-42e15143aaf3,42.2544689094025,-71.50719377071
289,1058 Wiegand Stravenue Apt 93,,New Bedford,,,Bristol County,FI,05ff993e-8446-437a-9ff3-4ec8c77a4171,41.7550565091804,-70.9277431787137
290,111 Boyer Haven,,Lakeville,,,Plymouth County,FI,0600d17c-01f2-49fd-ae26-75bbc1f48a4e,41.8099062083766,-70.9935229767381
291,390 Krajcik Way Apt 68,,Framingham,,1701,Middlesex County,FI,06095690-9bdc-464e-ae21-edf8b6a8a15e,42.2936780452472,-71.426205614175
292,917 Stokes Grove Apt 19,,Lynn,,1905,Essex County,FI,060ca04c-5cd6-4419-a499-4e3150d604c7,42.4823230657638,-70.9360469055034
293,942 Kovacek Promenade Apt 25,,Pembroke,,,Plymouth County,FI,061d36ac-df58-4091-ab03-f41063aaaedd,42.0756262340018,-70.7575712773618
294,847 Kiehn Bay,,Springfield,,1129,Hampden County,FI,06330486-c055-43f2-bd74-0c0926d74510,42.1177252425544,-72.574739785649
295,643 Ullrich Club,,Russell,,,Hampden County,FI,0634eadb-8522-4aa3-92f3-f3b81ed82b6d,42.1768056370365,-72.896236595698
296,590 White Center,,Millville,,,Worcester County,FI,063729bc-51da-438d-9c30-722f266fa169,42.0484215128194,-71.5364655036578
297,335 Nolan Harbor Apt 14,,Boston,,2152,Suffolk County,FI,06377f41-f726-4017-80ba-9072e4f7df95,42.2891515196186,-71.0881817772171
298,286 Schuppe Plaza Apt 16,,Pepperell,,,Middlesex County,FI,0642550a-ff59-4f17-8deb-fd894bab2113,42.6539043884677,-71.5569075608432
299,380 Muller Esplanade,,Easton,,,Bristol County,FI,0645c403-881b-4659-986e-45e7acc3a782,42.06676779528,-71.0796218461301
300,528 Will Manor Apt 13,,Danvers,,1937,Essex County,FI,065155c5-af40-466b-aefe-52014f63738d,42.5583522526069,-71.0279362246554
301,305 Jaskolski Landing Suite 12,,Dartmouth,,,Bristol County,FI,065a7fa3-5944-42e6-93d5-dbfa79d407f1,41.579360887065,-70.9150062479427
302,344 Roberts Heights,,Chatham,,2633,Barnstable County,FI,065c8844-2ddf-45a7-94af-56c3ca316473,41.6896712860459,-69.9263534915477
303,470 Boehm Junction Apt 10,,Boston,,2108,Suffolk County,FI,0667d6df-b45d-4a7a-ad07-431d28e1978d,42.3207482464509,-71.0219002983797
304,241 DuBuque Gardens Apt 61,,Oxford,,,Worcester County,FI,066ed3a1-d723-46ec-9a28-d50e54391a98,42.1736860964993,-71.8602954854201
305,316 Lubowitz Boulevard Suite 26,,Cohasset,,,Norfolk County,FI,06720f07-92d3-4b60-88d4-ec326c30b6cb,42.2723532487621,-70.8475828044747
306,719 Emmerich View Suite 85,,Rockland,,,Plymouth County,FI,0673f093-75f8-4470-8b28-1371897ad2fc,42.1292287367646,-70.9478811928726
307,417 Jast Plaza,,Cambridge,,,Middlesex County,FI,06740deb-322e-4953-ab3e-03057ae6f948,42.3427385516503,-71.1285166279552
308,1036 Hauck Wall Unit 78,,Greenfield,,1301,Franklin County,FI,067fffa5-b9a4-4812-bea6-46dc94c4f648,42.6135019561745,-72.5941508939312
309,812 Harber Trafficway,,Attleboro,,2703,Bristol County,FI,068bb56e-1969-4038-a946-689916d88f2c,41.9355674354356,-71.293589155027
310,428 Senger Divide,,Boston,,2203,Suffolk County,FI,0695d107-3b7f-43c5-b7e0-83d4ed2cebc8,42.3320373348224,-71.0331823231922
311,884 Kertzmann Well,,Everett,,,Middlesex County,FI,06989217-bc2f-479f-b27c-9d54ee457937,42.4204662447094,-71.0903726338418
312,325 Kozey Ferry Suite 5,,Townsend,,,Middlesex County,FI,06989423-72ff-46f0-a59e-cd64160c4c63,42.6891878652203,-71.7319257293974
313,853 Hilpert Vista Suite 46,,Millbury,,,Worcester County,FI,06bd3cde-3857-4414-a067-0545852c6ec4,42.1912618171869,-71.7971172202911
314,966 Rodriguez Fort,,Boston,,2130,Suffolk County,FI,06cd1583-e808-4d9c-af67-def2ebd5fb0f,42.3472250230045,-71.0584135129683
315,371 Adams Well,,Framingham,,,Middlesex County,FI,06cd7609-66d8-4e4a-a7dc-f409694456d4,42.3058770643196,-71.4517883886765
316,308 Bashirian Camp,,Medway,,,Norfolk County,FI,06cea188-4cb0-4008-959b-0ed6932f128c,42.1270420776644,-71.4645423761788
317,714 Williamson Camp Unit 44,,Salisbury,,1952,Essex County,FI,06d76a6b-8dbd-4a35-98f0-76f5e60a30a0,42.8318095735267,-70.8740808005092
318,117 Murray Camp Suite 83,,Falmouth,,,Barnstable County,FI,06db183d-73e0-4998-98fa-e66fb8ae382a,41.5739805957908,-70.6018018681116
319,623 Berge Approach Apt 22,,Brookline,,2215,Norfolk County,FI,06e04b50-1278-452b-8ca2-99b14a611154,42.299925696346,-71.1030844009957
320,844 Lebsack Trailer,,Lowell,,1851,Middlesex County,FI,06e21a4e-648f-4137-a5b9-f35ad6ee9b06,42.6084271049337,-71.3801015513545
321,286 Murazik Brook Unit 39,,Gloucester,,1930,Essex County,FI,06e645c4-f4c1-4fda-a9df-64ce327d936c,42.6400467538304,-70.7177898261636
322,216 Beier Lane Suite 61,,Everett,,2148,Middlesex County,FI,06e8b12a-f1f4-4c01-a941-679bd1adfc12,42.4345362266903,-71.0322681715333
323,1009 Ratke Grove Suite 22,,Marlborough,,1752,Middlesex County,FI,06ee76b4-a367-4859-828d-259cc6c71e1d,42.3857161016542,-71.5171747924389
324,509 Miller Meadow Apt 37,,Springfield,,1199,Hampden County,FI,06f56c91-b482-4c22-9dd4-7b62f2c6dc17,42.0837073152939,-72.6187226456774
325,197 Gorczany Gardens,,Abington,,2351,Plymouth County,FI,06f93073-bd44-4b4a-b446-339ee765c070,42.1477193215562,-70.9780290809023
326,476 Von Park Apt 32,,Boston,,2131,Suffolk County,FI,0708d007-e62a-4711-9246-f9417786e7bc,42.3500895837612,-71.1084197303125
327,291 Runolfsson Meadow Unit 45,,Needham,,2492,Norfolk County,FI,070b1a36-d275-4388-b121-9d6ab2a0ac1f,42.2825925829006,-71.2794588771745
328,1027 DuBuque Mill,,Yarmouth,,,Barnstable County,FI,070bf41b-3fe7-4fe7-8474-e43cb90e2a39,41.7149688515967,-70.2388943674646
329,622 Shields Wynd Apt 89,,Boston,,2125,Suffolk County,FI,07136f66-1cdb-48d9-8413-5e02089d0866,42.3529329142855,-71.0439128661782
330,289 Kling Avenue Unit 11,,Belmont,,,Middlesex County,FI,071b2227-2695-4258-ba18-fb1cce1642b8,42.4432376879026,-71.1849884789419
331,640 Roberts Walk,,Winchendon,,,Worcester County,FI,071e3505-f6ee-4cb9-930d-5123d56f0238,42.6560186913844,-72.0914350287466
332,770 Beahan Center,,Dracut,,,Middlesex County,FI,072143a4-d55b-4490-8e46-31f7d9f82955,42.6380179487038,-71.2785789580222
333,430 Thompson Crossing Unit 8,,Framingham,,1701,Middlesex County,FI,07274cea-fbc3-4443-803d-029b3bafb3a4,42.3579706742193,-71.4704155314928
334,531 Monahan Quay,,Hingham,,,Plymouth County,FI,0729b21a-d948-4fff-b5e0-ac3d17ce7f50,42.2309585799331,-70.9239452001227
335,442 Marquardt Dale,,Waltham,,2451,Middlesex County,FI,072b0f01-3429-422d-ba2a-a54f9e20d772,42.3792390483854,-71.2044591525877
336,207 Kerluke Underpass,,Boston,,2126,Suffolk County,FI,072e88a5-6bdf-4b31-9053-a3763b6b1a6e,42.3079872809648,-71.0629025125926
337,764 Spinka Branch,,Cambridge,,,Middlesex County,FI,07326b44-1ecc-4a1f-98b0-881a6841d91a,42.4153196383005,-71.1452851968981
338,673 Altenwerth Run,,Weymouth,,2190,Norfolk County,FI,0735aa48-7285-43ec-bbbd-b058c7e5267b,42.2473490417539,-71.0064149777441
339,868 Dicki Promenade,,Billerica,,,Middlesex County,FI,073bf8c0-ef83-4750-8169-84311a522497,42.5642790465017,-71.294654348745
340,773 Ratke Vale Unit 80,,Mashpee,,,Barnstable County,FI,073d7d69-6684-44da-91be-bcf638673c1b,41.6490275179787,-70.5254376131553
341,311 Borer Fort Suite 88,,Lexington,,2420,Middlesex County,FI,073fe752-0969-4159-baaa-0d33027a41c7,42.4226722907692,-71.2075608163177
342,571 Keebler Way,,Watertown,,2472,Middlesex County,FI,0746dabb-ac53-494e-a344-fd9cf0fbd090,42.3283116355218,-71.2043311705732
343,895 Schneider Parade,,Berkley,,,Bristol County,FI,07475fc7-080e-4b92-9db0-d9ae629064ba,41.8001412909058,-71.0854671581636
344,631 Hegmann Path,,Gardner,,,Worcester County,FI,07493f07-3fe9-40d5-a267-22fd05a64650,42.5365751274729,-72.0319476982418
345,464 Pagac Trail Apt 7,,Fitchburg,,1420,Worcester County,FI,0749fc86-4fd7-427b-b57d-e16d74b87c18,42.6344305461286,-71.8532572224928
